1886,2009-12-23,2009-12-27,South Dakota Severe Winter Storm and Snowstorm (DR-1886),"The Federal Emergency Management Agency (FEMA) and the South Dakota Office of Emergency Management (OEM) announced that Brule County has been added to the list of counties affected by the Christmas storm that are eligible for disaster Public Assistance.Now a total of 13 South Dakota counties are eligible for reimbursement for emergency work and the repair or replacement of facilities damaged by the severe winter storm and snowstorm of Dec. 23-27, 2009, that was declared on March 9, 2010."
1887,2010-01-20,2010-01-26,South Dakota Severe Winter Storm (DR-1887),"Moist, fibrous materials and stagnant water provide the ideal climate for mold growth.  However, according to disaster response officials, the risk of illnesses associated with exposure to mold following flooding can be reduced.Large numbers of airborne mold spores can trigger allergic reactions, asthma episodes, infections and other respiratory problems.  Exposure to high spore levels also can cause development of an allergy to mold, creating long-term problems."
1888,2010-01-18,2010-01-22,Arizona Severe Winter Storms and Flooding (DR-1888),"The top federal official overseeing disaster recovery from the severe winter storms and flooding in January will visit affected areas to deliver information and answer questions.Federal Coordinating Officer Mark Neveau of the Federal Emergency Management Agency (FEMA) and Deputy State Coordinating Officer Wendy Smith-Reeve of the Arizona Division of Emergency Management (ADEM) are scheduled to travel to the tribal office in Sells to brief the leadership of the Tohono O’odham Nation on recovery efforts at 1:30 p.m., Wednesday, May 26."
1889,2010-02-05,2010-02-06,New Jersey Severe Winter Storm and Snowstorm (DR-1889),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) Craig Fugate today announced that federal disaster aid has been made available for New Jersey to supplement state and local recovery efforts in the area struck by a severe winter storm and snowstorm during the period of February 5-6, 2010."
1890,2010-02-05,2010-02-11,District of Columbia (DC) Severe Winter Storms and Snowstorms (DR-1890),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today the approval of $2,364,361.42 in federal grant funds to the DC Department of Transportation (DCDOT).   This amount represents costs associated with their December 2009 and February 2010 severe winter storm damages.  To-date more than $5 million  has been obligated to the District for the two snow events."
1891,2010-02-23,2010-03-02,Maine Severe Winter Storms and Flooding (DR-1891),""
1892,2010-02-23,2010-03-03,New Hampshire Severe Winter Storm (DR-1892),"The Federal Emergency Management Agency (FEMA) today announced that it has disbursed more than $2 million in federal aid to the State of New Hampshire. These funds are intended to help local communities recover from the severe winter storms that struck February 23 – March 3.The violent storm system left more than 330,000 without power in the state and 1 million across the Northeast after high winds and rain lashed the region. On March 29, the president declared a major disaster in six counties providing federal support to assist in the cleanup."
1893,2010-03-12,2010-04-09,"West Virginia Severe Storms, Flooding, Mudslides, and Landslides (DR-1893)","More than $5 million has been approved in federal disaster grants and loans to West Virginia homeowners, renters and business owners since President Obama declared a major disaster because of damage from the March severe storms and flooding.Officials from the West Virginia Division of Homeland Security and Emergency Management and the Federal Emergency Management Agency (FEMA) have been working in close partnership to help affected residents and local governments recover from the damage."
1894,2010-03-12,2010-04-12,Rhode Island Severe Storms and Flooding (DR-1894),"The town of New Shoreham (Block Island) escaped with little impact from the March 2010 floods, but the damage and debris left behind on the mainland served as a reminder to officials on the significance of preparing for the worst.With a hazard mitigation plan set to expire in May 2011, New Shoreham officials tapped the Rhode Island Emergency Management Agency (REIMA) and Federal Emergency Management Agency (FEMA) for hazard mitigation planning assistance."
1895,2010-03-12,2010-04-26,Massachusetts Severe Storm and Flooding (DR-1895),"As the recovery process from severe March and April flooding nears the five-month mark, disaster assistance has surpassed $100 million for aid to individuals, businesses and local communities in the seven Commonwealth counties of Essex, Bristol, Middlesex, Norfolk, Plymouth, Suffolk, and Worcester."
1896,2010-02-05,2010-02-11,Delaware Severe Winter Storms and Snowstorms (DR-1896),"The catastrophic winter storms that overwhelmed Delaware in February left the state blanketed with record and near record snow amounts between February 5 and February11.  The result was a presidential disaster declaration on March 31, 2010 which, to date, has resulted in federal grants from the Federal Emergency Management Agency (FEMA) totaling more than $7.6 million dollars."
1897,2010-03-12,2010-04-15,New Jersey Severe Storms and Flooding (DR-1897),"In the 12 weeks since federal disaster assistance was made available to New Jersey homeowners, renters and business owners affected by the severe storms and flooding of mid-March, more than $33 million dollars has been distributed to assist in the recovery efforts by the Federal Emergency Management Agency (FEMA).As of July 2, 12,837 flood survivors registered for assistance. Funds awarded to date total $33,052,186, which includes:"
1898,2010-02-05,2010-02-11,Pennsylvania Severe Winter Storms and Snowstorms (DR-1898),"The catastrophic winter storms that inundated Pennsylvania in February left the Commonwealth blanketed with record and near record snow amounts.  The result was a presidential disaster declaration which, to date, has resulted in federal grants from the Federal Emergency Management Agency (FEMA) totaling $25,319,497.04."
1899,2010-03-13,2010-03-31,New York Severe Storms and Flooding (DR-1899),"Bayville, located on the northernmost tip of Nassau County, escaped storm damage from the March nor’easter because of Federal Emergency Management Agency’s (FEMA) Hazard Mitigation Grant Program (HMGP) projects.  These were undertaken 12 years ago when a storm drainage system, leaching pits and a retaining wall project were constructed.  Hazard mitigation grants, which are administered by New York State, fund projects designed to reduce the likelihood of damage from floods and severe weather."
1900,2010-03-01,2010-04-26,Minnesota Flooding (DR-1900),"On August 5, the Federal Emergency Management Agency (FEMA) and the Upper Sioux Community, Minnesota signed the first tribal agreement in a six-state region, including Minnesota, which allows a federally recognized tribe to be considered a Grantee for federal disaster assistance. FEMA officials signed the formal agreement with the tribal Board of Trustees, located in Yellow Medicine County, clearing the way for nation-to-nation federal disaster assistance in incidents that are beyond the capabilities of the tribe.  "
1901,2010-04-01,2010-04-03,North Dakota Severe Winter Storm (DR-1901),""
1902,2010-03-06,2010-04-03,"Nebraska Severe Storms, Ice Jams, and Flooding (DR-1902)",""
1903,2010-02-05,2010-02-11,West Virginia Severe Winter Storms and Snowstorms (DR-1903),"  The West Virginia Division of Homeland Security and Emergency   Management and the Federal Emergency Management Agency (FEMA) announced three additional counties have been designated eligible for infrastructure disaster aid for the February 5-11, 2010, severe winter storm and snowstorm.  The counties are Grant, Mineral and Monongalia. "
